text,label
getState - [] - int - [java.util.concurrent.atomic.AtomicInteger:get],0
getLastEvent - [] - int - [java.util.concurrent.atomic.AtomicInteger:get],0
handleEvent - [int  int[]] - int - [java.util.concurrent.atomic.AtomicInteger:get  java.util.concurrent.atomic.AtomicInteger:compareAndSet],0
Prop_1_event_assignPriority - [] - boolean - [java.io.PrintStream:println],0
Prop_1_event_request - [] - boolean - [java.io.PrintStream:println],0
Prop_1_handler_violation - [] - void - [java.io.PrintStream:println],0
reset - [] - void - [java.util.concurrent.atomic.AtomicInteger:set],0
terminateInternal - [int] - void - [mop.Tst1Monitor:getLastEvent],0
getThreadId - [] - java.lang.String - [java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString],0
run - [] - void - [com.test.ProcessState:printCurrentState  com.test.ProcessState:menu  java.io.PrintStream:print  java.util.Scanner:next  java.io.PrintStream:println  com.test.ProcessState:createThread  com.test.ProcessState:activateProcess  com.test.ProcessState:printCurrentState  java.io.PrintStream:println  com.test.ProcessState:printCurrentState],0
menu - [] - void - [java.io.PrintStream:println  java.io.PrintStream:println  java.io.PrintStream:println  java.io.PrintStream:println  java.io.PrintStream:println  java.io.PrintStream:println  java.io.PrintStream:println],0
printCurrentState - [] - void - [java.io.PrintStream:println  java.io.PrintStream:println  java.util.ArrayList:size  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getState  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getArriveTime  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getRunTime  java.lang.Long:longValue  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println  java.io.PrintStream:println  java.io.PrintStream:println],0
createThread - [] - void - [java.io.PrintStream:println  java.util.Scanner:next  java.io.PrintStream:println  java.util.Scanner:nextInt  com.test.PCB:setPid  com.test.PCB:setState  java.lang.Long:longValue  com.test.PCB:setArriveTime  com.test.PCB:setArriveTimeMills  com.test.PCB:setRunTime  com.test.PCB:setPriority],2
pcbEnqueue - [com.test.PCB] - void - [java.util.ArrayList:add],0
hangUpProcess - [] - void - [java.util.ArrayList:size  java.util.ArrayList:get  com.test.PCB:getState  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:getState  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:setState  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println],0
activateProcess - [] - void - [java.io.PrintStream:println  java.util.Scanner:next  com.test.ProcessState:activateProcess  java.util.ArrayList:size  java.util.ArrayList:get  com.test.PCB:getState  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:setState  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println  java.util.ArrayList:size  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:setState  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println],0
hangUpCurrentRunningThread - [] - java.lang.String - [java.util.ArrayList:size  java.util.ArrayList:get  com.test.PCB:getState  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:setState  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println  java.util.ArrayList:get  com.test.PCB:getPid],0
runThread - [] - void - [java.util.ArrayList:size  java.util.ArrayList:get  com.test.PCB:getState  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:getState  java.lang.String:equals  java.util.ArrayList:get  com.test.PCB:getResource  java.lang.StringBuilder:append  java.util.ArrayList:get  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println],0
getRunningNumber - [] - int - [java.util.ArrayList:iterator  com.test.PCB:getState  java.lang.String:equals],0
insertPcb - [com.test.PCB] - void - [java.util.ArrayList:size  java.util.ArrayList:add  java.util.ArrayList:size  com.test.PCB:getPriority  java.util.ArrayList:get  com.test.PCB:getPriority  java.util.ArrayList:add  java.util.ArrayList:add],3
pringFinish - [java.util.List] - void - [java.io.PrintStream:println  java.io.PrintStream:println  com.test.PCB:setTurnaroundTime  com.test.PCB:getArriveTimeMills  java.lang.Long:longValue  java.util.Date:setTime  java.text.SimpleDateFormat:format  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:append  com.test.PCB:getArriveTime  java.lang.StringBuilder:append  java.lang.StringBuilder:append  com.test.PCB:getServiceTime  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:append  com.test.PCB:getTurnaroundTime  java.lang.Long:longValue  java.lang.StringBuilder:append  java.lang.StringBuilder:append  com.test.PCB:getPriority  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println  java.io.PrintStream:println],0
run - [] - void - [com.test.PCB:getArriveTime  java.lang.Long:longValue  java.text.SimpleDateFormat:parse  java.util.Date:getTime  com.test.PCB:setArriveTimeMills  java.lang.Exception:printStackTrace  java.lang.Long:longValue  com.test.PCB:getState  java.lang.String:equals  com.test.PCB:getRunTime  java.lang.Long:longValue  java.lang.StringBuilder:append  com.test.PCB:getPid  java.lang.StringBuilder:append  java.lang.StringBuilder:append  java.lang.StringBuilder:toString  java.io.PrintStream:println  com.test.PCB:setFinishTime  java.util.ArrayList:add  com.test.PCB:running],0
running - [] - void - [java.lang.Long:longValue],0
setTurnaroundTime - [] - void - [java.lang.Long:longValue  java.lang.Long:longValue],0
main - [java.lang.String[]] - void - [com.test.ProcessState:readPCB  java.text.SimpleDateFormat:format  java.text.SimpleDateFormat:parse  java.util.Date:getTime  com.test.ProcessState:run],0
randomCom - [java.lang.Long] - com.test.PCB - [java.util.Random:nextInt  java.util.Random:nextInt  com.test.PCB:setRunTime  java.lang.Long:longValue  com.test.PCB:setArriveTime  com.test.PCB:setArriveTimeMills  com.test.PCB:setState  java.util.Random:nextInt  com.test.PCB:setPid  com.test.PCB:setPriority],0
